story_index,doc_key,story_id,model_type,prompt_type,seed,num_story_images,source_file
1326,10499,6,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1327,6729,7,qwen3vl,large,43,4,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1328,7596,8,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1329,948,9,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1330,733,10,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1331,13683,11,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1332,6921,12,qwen3vl,large,43,7,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1333,10408,13,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1334,4173,14,qwen3vl,large,43,8,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1335,6111,15,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1336,5540,16,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1337,10486,17,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1338,13596,18,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1339,2400,19,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1340,4797,20,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1341,3761,21,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1342,5349,22,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1343,11541,23,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1344,11678,24,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1345,11543,25,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1346,8085,26,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1347,3295,27,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1348,7065,28,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1349,3891,29,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1350,7195,30,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1351,4047,31,qwen3vl,large,43,8,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1352,9914,32,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1353,12358,33,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1354,7150,34,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1355,1201,35,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1356,11260,36,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1357,6215,37,qwen3vl,large,43,7,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1358,8551,38,qwen3vl,large,43,8,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1359,5062,39,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1360,1214,40,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1361,5047,41,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1362,721,42,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1363,2722,43,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1364,1111,44,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1365,5201,45,qwen3vl,large,43,9,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1366,8154,46,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1367,6847,47,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1368,2926,48,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1369,11457,49,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1370,7702,50,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1371,11340,51,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1372,6878,52,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1373,9334,53,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1374,11719,54,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1375,2702,55,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1376,8061,56,qwen3vl,large,43,8,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1377,1467,57,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1378,9418,58,qwen3vl,large,43,6,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1379,5265,59,qwen3vl,large,43,5,qwen3vl_large_seed43_test_snapshots__local_json-nopound_pred.jsonlines
1380,5047,0,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1381,9418,1,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1382,5540,2,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1383,6111,3,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1384,10499,4,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1385,2722,5,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1386,3230,6,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1387,2702,7,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1388,1201,8,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1389,5062,9,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1390,723,10,qwen3vl,large,44,9,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1391,4173,11,qwen3vl,large,44,8,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1392,3761,12,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1393,11719,13,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1394,11260,14,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1395,345,15,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1396,8061,16,qwen3vl,large,44,8,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1397,11457,17,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1398,3295,18,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1399,11541,19,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1400,10486,20,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1401,6847,21,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1402,13683,22,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1403,7596,23,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1404,7065,24,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1405,4047,25,qwen3vl,large,44,8,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1406,11678,26,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1407,4797,27,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1408,1111,28,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1409,7702,29,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1410,1467,30,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1411,3891,31,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1412,948,32,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1413,515,33,qwen3vl,large,44,9,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1414,1214,34,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1415,9334,35,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1416,13596,36,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1417,8154,37,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1418,5201,38,qwen3vl,large,44,9,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1419,9914,39,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1420,11340,40,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1421,6878,41,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1422,5721,42,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1423,6215,43,qwen3vl,large,44,7,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1424,5265,44,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1425,8085,45,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1426,2400,46,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1427,733,47,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1428,12358,48,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1429,2926,49,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1430,10408,50,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1431,6921,51,qwen3vl,large,44,7,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1432,11543,52,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1433,7150,53,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1434,6729,54,qwen3vl,large,44,9,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1435,5349,55,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1436,12423,56,qwen3vl,large,44,6,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1437,721,57,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1438,8551,58,qwen3vl,large,44,8,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1439,7195,59,qwen3vl,large,44,5,qwen3vl_large_seed44_test_snapshots__local_json-nopound_pred.jsonlines
1440,733,0,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1441,8154,1,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1442,3230,2,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1443,6921,3,qwen3vl,original,42,7,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1444,10499,4,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1445,7195,5,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1446,8085,6,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1447,1214,7,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1448,6111,8,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1449,11260,9,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1450,6729,10,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1451,11541,11,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1452,6215,12,qwen3vl,original,42,7,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1453,2702,13,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1454,345,14,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1455,723,15,qwen3vl,original,42,9,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1456,11543,16,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1457,11340,17,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1458,2722,18,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1459,7596,19,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1460,5540,20,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1461,12423,21,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1462,5265,22,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1463,3295,23,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1464,8061,24,qwen3vl,original,42,8,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1465,9914,25,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1466,515,26,qwen3vl,original,42,7,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1467,9418,27,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1468,7065,28,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1469,5201,29,qwen3vl,original,42,9,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1470,3891,30,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1471,13683,31,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1472,11678,32,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1473,5721,33,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1474,3761,34,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1475,4797,35,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1476,8551,36,qwen3vl,original,42,8,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1477,4047,37,qwen3vl,original,42,8,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1478,5349,38,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1479,6878,39,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1480,7150,40,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1481,9334,41,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1482,10486,42,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1483,7702,43,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1484,11457,44,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1485,5047,45,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1486,948,46,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1487,2926,47,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1488,5062,48,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1489,721,49,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1490,2400,50,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1491,6847,51,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1492,1467,52,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1493,4173,53,qwen3vl,original,42,8,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1494,1111,54,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1495,12358,55,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1496,1201,56,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1497,11719,57,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1498,13596,58,qwen3vl,original,42,5,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
1499,10408,59,qwen3vl,original,42,6,qwen3vl_original_seed42_test_snapshots__local_json-nopound_pred.jsonlines
